Recording date:	2016/06/07
Recording time:	15:34:38
Recording resolution	1024 x 768

pygaze initiation report start
display resolution: 1024x768
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 120 Hz
sampletime: 8.33205667182 ms
accuracy (in pixels): LX=509.9068, LY=382.3034, RX=509.9308, RY=382.2862
precision (RMS noise in pixels): X=209.745083375, Y=172.68178827
distance between participant and display: 57.0 cm
fixation threshold: 43.7594828432 pixels
speed threshold: 1.02082144273 pixels/ms
accuracy threshold: 279.647443825 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
10940.1	483.2379	408.4210	0	459.2656	392.6113	0	0.4602	0.5215	
10948.4	481.4444	408.0656	0	451.0958	383.9609	0	0.4553	0.5156	
10956.7	483.3945	404.6426	0	456.1986	385.7683	0	0.4588	0.5146	
10965.0	487.3262	401.6249	0	456.7987	386.4986	0	0.4610	0.5131	
10973.4	484.0413	408.1902	0	455.9535	389.5031	0	0.4590	0.5193	
10981.7	478.7744	400.0085	0	454.9410	391.5302	0	0.4559	0.5153	
10990.1	484.8326	407.2473	0	455.0004	382.9153	0	0.4589	0.5144	
10998.3	479.3038	408.2545	0	456.1214	387.3984	0	0.4568	0.5180	
11006.7	484.0588	401.7570	0	454.8175	387.2064	0	0.4584	0.5136	
11015.0	481.0664	400.6883	0	457.4686	389.5767	0	0.4583	0.5145	
11023.4	481.6100	401.5797	0	458.0768	376.4545	0	0.4588	0.5065	
11031.8	478.2559	401.9705	0	455.3156	384.7436	0	0.4558	0.5122	
11040.0	484.1177	403.5072	0	455.7378	382.3771	0	0.4589	0.5116	
11048.4	481.7777	401.2938	0	454.9476	387.9260	0	0.4574	0.5138	
11056.7	481.1919	402.4798	0	457.5606	382.3724	0	0.4584	0.5110	
11065.1	480.5651	401.7716	0	455.4691	382.6346	0	0.4570	0.5107	
11073.3	486.1543	401.1932	0	453.6001	383.4351	0	0.4589	0.5108	
11081.7	483.6815	402.0531	0	456.1048	387.0624	0	0.4589	0.5137	
11090.0	482.1416	403.3559	0	460.9446	380.0195	0	0.4605	0.5100	
11098.4	480.1922	393.6992	0	457.0634	384.3428	0	0.4576	0.5065	
11106.7	491.3869	391.7392	0	459.2463	369.9617	0	0.4642	0.4959	
11115.0	511.6928	352.6198	0	487.6455	334.7174	0	0.4880	0.4475	
11123.3	531.6100	281.8520	0	506.1961	305.8839	0	0.5067	0.3826	
11131.7	559.9936	272.0772	0	532.1680	292.0646	0	0.5333	0.3673	
11140.1	573.7391	242.2919	0	551.2680	264.4553	0	0.5493	0.3299	
11148.3	595.4775	218.8346	0	572.7899	237.9521	0	0.5704	0.2974	
11156.7	599.4248	220.1276	0	583.6670	221.3496	0	0.5777	0.2874	
11165.0	593.8077	232.7491	0	577.3444	221.8987	0	0.5719	0.2960	
11173.4	595.6903	225.2683	0	576.7745	225.4701	0	0.5725	0.2934	
11181.7	594.4364	220.4490	0	577.7013	216.5168	0	0.5723	0.2845	
11190.0	595.1743	220.8463	0	581.4327	217.6333	0	0.5745	0.2855	
11198.3	602.0841	228.8266	0	583.7946	217.1880	0	0.5790	0.2904	
11206.7	595.5073	225.6830	0	580.6865	225.9550	0	0.5743	0.2940	
11215.0	593.1471	215.1759	0	581.7385	212.9101	0	0.5737	0.2787	
11223.4	593.2545	232.7183	0	584.0189	219.4234	0	0.5748	0.2944	
11231.7	598.4825	207.6432	0	582.6837	218.0726	0	0.5767	0.2772	
11240.0	597.5200	222.0820	0	580.9675	215.3921	0	0.5754	0.2848	
11248.4	598.5959	232.7265	0	579.0517	231.7019	0	0.5750	0.3024	
11256.7	595.5784	230.3556	0	576.8305	227.4826	0	0.5725	0.2981	
11265.0	598.5291	227.8062	0	586.2574	219.7438	0	0.5785	0.2914	
11273.3	595.8583	226.4075	0	581.6584	217.3860	0	0.5750	0.2889	
11281.7	599.3460	205.5530	0	574.4452	225.3120	0	0.5731	0.2805	
11290.0	594.3060	214.7759	0	583.6478	227.4602	0	0.5752	0.2879	
11298.4	600.8364	216.7652	0	580.5022	222.2395	0	0.5768	0.2858	
11306.6	601.1205	212.2423	0	584.6682	214.1272	0	0.5790	0.2776	
11315.0	597.3498	216.7758	0	577.0354	214.2028	0	0.5734	0.2806	
11323.3	595.8150	219.0242	0	580.0132	222.4313	0	0.5741	0.2874	
11331.7	590.0389	225.0407	0	582.9880	220.0998	0	0.5728	0.2898	
11340.0	563.5370	243.7811	0	546.2320	240.4420	0	0.5419	0.3152	
11348.3	524.3325	268.9054	0	505.8072	284.1358	0	0.5030	0.3601	
11356.6	504.1640	280.1600	0	488.2368	278.0257	0	0.4846	0.3634	
11365.0	493.7685	282.4528	0	465.3726	299.9707	0	0.4683	0.3792	
11373.3	503.0371	309.9806	0	478.2410	287.4527	0	0.4791	0.3890	
11381.6	499.8526	296.3768	0	475.6171	284.5353	0	0.4763	0.3782	
11390.0	496.0129	288.1609	0	473.3744	289.0908	0	0.4733	0.3758	
11398.3	492.3603	306.3526	0	470.0350	284.8490	0	0.4699	0.3849	
11406.7	491.8699	299.0066	0	473.3350	291.8371	0	0.4713	0.3847	
11415.0	490.8978	299.9690	0	470.9925	293.2407	0	0.4697	0.3862	
11423.3	495.3273	302.4251	0	466.2830	294.1567	0	0.4695	0.3884	
11431.6	493.4936	301.9109	0	470.2463	290.3895	0	0.4706	0.3856	
11440.0	490.8218	292.3576	0	473.3770	296.5899	0	0.4708	0.3834	
11448.3	494.4867	279.3604	0	469.6129	305.9423	0	0.4708	0.3811	
11456.6	494.1830	299.1594	0	470.2520	294.0003	0	0.4709	0.3862	
11464.9	494.1916	282.9655	0	469.8667	287.9180	0	0.4707	0.3717	
11473.3	496.3262	284.8037	0	466.4294	288.1385	0	0.4701	0.3730	
11481.7	493.2096	287.7866	0	473.0179	296.8592	0	0.4718	0.3806	
11490.0	496.7352	298.7685	0	470.7613	289.3962	0	0.4724	0.3829	
11498.3	497.6048	292.4848	0	469.8086	292.9997	0	0.4724	0.3812	
11506.6	493.3801	302.9895	0	467.7417	294.9871	0	0.4693	0.3893	
11515.0	492.5624	309.6706	0	468.0395	287.8560	0	0.4690	0.3890	
11523.3	491.9020	312.8216	0	471.1073	296.1725	0	0.4702	0.3965	
11531.7	489.8843	313.0829	0	469.0424	299.5339	0	0.4682	0.3988	
11539.9	486.0281	289.6787	0	468.5273	294.1471	0	0.4661	0.3801	
11548.3	488.7576	310.7714	0	466.8307	287.5362	0	0.4666	0.3895	
11556.6	488.6151	302.6588	0	468.8758	300.4576	0	0.4675	0.3927	
11565.0	490.0681	303.7687	0	465.8639	292.6346	0	0.4668	0.3883	
11573.3	498.9313	312.5989	0	467.0860	294.2268	0	0.4717	0.3951	
11581.6	490.2977	283.1715	0	471.1531	287.2483	0	0.4695	0.3714	
11589.9	492.8591	285.3631	0	470.0652	294.5970	0	0.4702	0.3776	
11598.3	492.7029	271.2032	0	467.1421	282.1338	0	0.4687	0.3602	
11606.7	493.7362	268.8690	0	467.2397	289.6316	0	0.4692	0.3636	
11614.9	494.1467	279.6012	0	465.7428	279.9771	0	0.4687	0.3643	
11623.3	488.5791	298.5782	0	472.9809	290.4977	0	0.4695	0.3835	
11631.6	488.9236	300.2709	0	469.9336	286.3190	0	0.4682	0.3819	
11640.0	490.2318	293.6811	0	467.0872	274.5926	0	0.4674	0.3700	
11648.3	486.5921	294.6777	0	467.6304	293.9374	0	0.4659	0.3832	
11656.6	489.6631	283.7254	0	469.8182	286.2105	0	0.4685	0.3711	
11664.9	490.9261	289.3913	0	468.1171	303.8717	0	0.4683	0.3862	
11673.3	490.1955	281.9142	0	468.0216	301.8804	0	0.4679	0.3801	
11681.6	491.9418	294.6076	0	469.7243	287.1895	0	0.4696	0.3788	
11689.9	488.6664	296.7103	0	469.1788	289.9458	0	0.4677	0.3819	
11698.2	493.5297	298.6622	0	466.2347	293.1773	0	0.4686	0.3853	
11706.6	480.4914	357.9378	0	459.1257	332.9864	0	0.4588	0.4498	
11715.0	474.6435	384.7004	0	449.9690	368.3766	0	0.4515	0.4903	
11723.3	473.6287	393.9615	0	439.3075	386.3208	0	0.4458	0.5080	
11731.6	475.2156	405.1142	0	448.4623	392.1644	0	0.4510	0.5191	
11739.9	477.1596	389.6358	0	450.3997	379.0812	0	0.4529	0.5005	
11748.3	473.7667	405.7711	0	446.2323	388.0701	0	0.4492	0.5168	
11756.6	476.1396	394.8047	0	443.8964	382.1693	0	0.4492	0.5058	
11764.9	478.2649	398.3721	0	440.6930	387.2994	0	0.4487	0.5115	
11773.2	477.9561	406.1618	0	442.6130	385.7723	0	0.4495	0.5156	
11781.6	473.2089	398.8261	0	444.1952	392.2022	0	0.4480	0.5150	
11789.9	477.0426	408.2849	0	442.1658	383.9665	0	0.4488	0.5158	
11798.3	479.1174	396.9280	0	447.9159	381.6541	0	0.4527	0.5069	
11806.6	474.0429	395.1597	0	445.3579	393.2375	0	0.4489	0.5133	
11814.9	472.4805	397.1763	0	440.3557	385.8461	0	0.4457	0.5098	
11823.3	474.1825	388.8499	0	440.8186	389.9759	0	0.4468	0.5070	
11831.6	474.9525	391.7230	0	447.1924	385.1080	0	0.4503	0.5057	
11840.0	474.7725	394.8621	0	440.0354	394.2046	0	0.4467	0.5137	
11848.2	471.5711	395.5202	0	444.2027	387.2845	0	0.4472	0.5096	
11856.6	478.3556	402.6126	0	444.1545	389.8557	0	0.4504	0.5159	
11864.9	479.9808	399.1566	0	443.4353	387.6235	0	0.4509	0.5122	
11873.3	471.5869	397.9152	0	443.3291	396.5470	0	0.4467	0.5172	
11881.6	477.3120	402.7219	0	442.9559	376.9661	0	0.4493	0.5076	
11889.9	475.6592	391.8641	0	446.0137	387.0114	0	0.4500	0.5071	
11898.2	480.9595	394.1713	0	444.5297	386.8911	0	0.4519	0.5085	
11906.6	476.2137	398.2744	0	439.6769	394.4647	0	0.4472	0.5161	
11915.0	475.7671	401.7210	0	442.7143	399.5937	0	0.4485	0.5217	
11923.2	478.5969	399.7528	0	446.4915	394.2685	0	0.4517	0.5169	
11931.5	473.9978	402.9814	0	443.9576	383.9185	0	0.4482	0.5123	
11939.9	473.8903	398.7134	0	443.3084	391.5642	0	0.4479	0.5145	
11948.3	477.7129	408.3141	0	442.5632	388.6586	0	0.4494	0.5189	
11956.6	469.9214	401.2615	0	446.3074	390.4868	0	0.4474	0.5155	
11964.9	472.9509	402.8534	0	443.1418	389.5105	0	0.4473	0.5159	
11973.2	478.7705	395.5461	0	446.3992	390.2101	0	0.4517	0.5116	
11981.6	474.4830	409.2019	0	439.7904	397.3600	0	0.4464	0.5251	
11989.9	475.8276	407.3949	0	439.1307	396.3283	0	0.4468	0.5233	
11998.2	475.3980	402.3309	0	439.2690	394.5054	0	0.4466	0.5188	
12006.5	475.3074	405.7047	0	445.3203	388.3682	0	0.4495	0.5170	
12014.9	471.3772	406.4244	0	447.3321	384.2126	0	0.4486	0.5147	
12023.2	472.7551	406.5051	0	444.0238	392.9729	0	0.4476	0.5205	
12031.6	472.7781	401.6162	0	442.3193	401.4273	0	0.4468	0.5228	
12039.9	480.2801	399.6194	0	439.5956	394.4631	0	0.4492	0.5170	
12048.2	472.4442	407.1858	0	444.0130	391.6375	0	0.4475	0.5201	
12056.6	474.9210	402.2787	0	441.9452	396.3102	0	0.4477	0.5199	
12064.9	478.0888	404.6916	0	445.4604	382.7495	0	0.4510	0.5127	
12073.2	474.9407	406.2150	0	440.0044	391.9740	0	0.4468	0.5197	
12081.5	472.3184	402.2304	0	441.2472	394.3093	0	0.4461	0.5186	
12089.9	475.0641	400.2156	0	440.3082	398.3154	0	0.4470	0.5199	
12098.2	473.6921	400.3734	0	445.8345	395.4674	0	0.4490	0.5181	
12106.6	476.7615	408.2299	0	446.1147	388.6184	0	0.4506	0.5188	
12114.9	480.1410	402.1044	0	444.6463	392.1357	0	0.4516	0.5171	
12123.2	474.8008	401.9226	0	441.1335	386.7395	0	0.4472	0.5135	
12131.5	473.4698	401.5993	0	444.1320	389.7432	0	0.4480	0.5152	
12139.9	474.0910	395.4318	0	439.7596	390.1144	0	0.4462	0.5114	
12148.3	474.3805	401.6524	0	447.5367	395.3470	0	0.4502	0.5189	
12156.5	472.5703	392.5004	0	448.5694	388.0936	0	0.4498	0.5082	
12164.9	474.7294	403.3402	0	447.1152	400.4816	0	0.4501	0.5233	
12173.2	473.7906	392.2786	0	447.2773	395.5182	0	0.4497	0.5129	
12181.6	474.6751	398.1678	0	445.3822	398.3228	0	0.4492	0.5185	
12189.8	479.6903	406.9333	0	440.0064	397.2696	0	0.4491	0.5236	
12198.2	474.1653	404.1027	0	443.0751	392.4237	0	0.4479	0.5186	
12206.5	474.2028	400.8875	0	447.9064	393.6598	0	0.4502	0.5173	
12214.9	477.1611	394.2315	0	445.2011	395.4451	0	0.4504	0.5141	
12223.2	480.5530	412.0751	0	446.3515	394.1288	0	0.4526	0.5249	
12231.5	476.8762	406.8300	0	444.7510	389.1248	0	0.4500	0.5182	
12239.8	476.4030	408.9504	0	446.2564	392.8954	0	0.4505	0.5220	
12248.2	504.7745	410.8393	0	473.0744	401.6473	0	0.4775	0.5290	
12256.5	539.3750	409.0272	0	502.1704	398.6222	0	0.5086	0.5258	
12264.8	558.8733	410.1617	0	519.6543	398.6695	0	0.5266	0.5266	
12273.2	552.7123	411.0794	0	518.7374	399.0158	0	0.5232	0.5274	
12281.5	550.4482	423.4965	0	517.9190	394.4961	0	0.5217	0.5325	
12289.9	553.9682	420.8685	0	518.5986	399.4554	0	0.5237	0.5341	
12298.2	550.4657	423.1310	0	522.7400	392.1779	0	0.5240	0.5308	
12306.5	553.5397	417.1552	0	519.3519	395.6909	0	0.5239	0.5292	
12314.8	549.7593	418.7206	0	522.0783	395.8932	0	0.5234	0.5303	
12323.2	552.3385	417.4310	0	520.7008	395.8388	0	0.5239	0.5295	
12331.5	554.2081	414.7198	0	518.7966	397.6784	0	0.5239	0.5289	
12339.9	549.6036	421.9370	0	518.7217	405.4914	0	0.5216	0.5387	
12348.2	546.0297	423.0323	0	519.8359	394.3827	0	0.5204	0.5322	
12356.5	552.5348	412.0538	0	523.3944	400.3159	0	0.5254	0.5289	
12364.9	553.0852	416.7519	0	516.9206	401.0163	0	0.5225	0.5324	
12373.2	546.9889	412.2479	0	522.0266	392.0875	0	0.5220	0.5237	
12381.5	546.6146	422.7977	0	523.3897	398.6018	0	0.5225	0.5348	
12389.8	547.4800	415.3558	0	522.0936	403.9896	0	0.5223	0.5334	
12398.1	547.2908	406.9078	0	520.2825	395.3920	0	0.5213	0.5223	
12406.5	543.5633	426.1723	0	518.2385	405.1624	0	0.5185	0.5412	
12414.9	493.0961	473.5966	0	464.6154	451.6005	0	0.4676	0.6023	
12423.1	443.8144	509.7094	0	431.3078	492.0819	0	0.4273	0.6522	
12431.5	402.5835	552.3837	0	385.9643	526.4707	0	0.3850	0.7024	
12439.8	363.5188	579.2547	0	351.2439	566.9277	0	0.3490	0.7462	
12448.2	332.2894	589.0048	0	330.5812	584.5963	0	0.3237	0.7641	
12456.5	339.1658	589.1220	0	335.6391	583.0074	0	0.3295	0.7631	
12464.8	339.3644	590.3897	0	332.9260	581.3714	0	0.3283	0.7629	
12473.1	335.3770	592.5067	0	325.1978	583.9318	0	0.3225	0.7659	
12481.5	333.1996	594.2171	0	324.9695	578.9696	0	0.3214	0.7638	
12489.9	340.7588	595.0312	0	326.6293	585.9639	0	0.3259	0.7689	
12498.1	339.2034	599.2355	0	323.7121	583.0111	0	0.3237	0.7697	
12506.5	335.1649	596.3209	0	326.1690	583.5244	0	0.3229	0.7681	
12514.8	336.5154	584.8308	0	323.2056	574.2950	0	0.3221	0.7546	
12523.2	331.8449	593.6491	0	321.8011	580.0483	0	0.3192	0.7641	
12531.5	336.3394	601.2864	0	324.3437	582.8467	0	0.3226	0.7709	
12539.8	331.5563	591.6484	0	319.0884	583.4472	0	0.3177	0.7650	
12548.1	336.4313	594.7312	0	322.4368	573.8873	0	0.3217	0.7608	
12556.5	335.7146	590.1744	0	325.5253	578.2359	0	0.3229	0.7607	
12564.8	330.9825	587.7577	0	317.2522	576.0951	0	0.3165	0.7577	
12573.1	329.8281	585.8550	0	320.5944	576.0194	0	0.3176	0.7564	
12581.4	331.2345	592.2331	0	316.0741	584.8238	0	0.3161	0.7663	
12589.8	328.4982	590.6519	0	317.2082	578.4531	0	0.3153	0.7611	
12598.2	334.4362	593.0212	0	313.4453	576.0540	0	0.3163	0.7611	
12606.5	330.4244	594.0044	0	312.7730	577.2474	0	0.3141	0.7625	
12614.8	326.0124	590.7476	0	316.9489	577.7231	0	0.3139	0.7607	
12623.1	330.4291	597.0993	0	311.3746	577.5707	0	0.3134	0.7648	
12631.5	332.3607	592.2539	0	313.7076	577.3440	0	0.3155	0.7615	
12639.8	335.6944	596.1386	0	312.8584	578.0241	0	0.3167	0.7644	
12648.2	329.7663	588.6351	0	313.2922	584.2132	0	0.3140	0.7636	
12656.4	324.7021	596.8303	0	316.0182	583.0286	0	0.3129	0.7681	
12664.8	329.8247	593.7596	0	318.2400	578.7591	0	0.3164	0.7634	
12673.1	323.0047	587.6658	0	312.9847	578.8555	0	0.3105	0.7595	
12681.5	330.6202	590.9813	0	313.3801	577.2223	0	0.3145	0.7605	
12689.7	331.3664	592.6886	0	310.0914	588.5628	0	0.3132	0.7690	
12698.1	322.1660	590.5785	0	314.6159	582.8024	0	0.3109	0.7639	
12706.5	327.4570	594.9155	0	315.0848	582.7961	0	0.3137	0.7667	
12714.8	323.3822	596.0133	0	312.1915	575.6771	0	0.3103	0.7628	
12723.2	274.5367	639.5525	0	273.3099	623.8658	0	0.2675	0.8225	
12731.4	225.3669	693.2230	0	224.4238	675.2279	0	0.2196	0.8909	
12739.8	182.8855	734.6450	0	167.2009	722.6241	0	0.1709	0.9487	
12748.1	128.8116	778.5902	0	114.2024	765.9416	0	0.1187	1.0056	
12756.5	72.4207	827.3001	0	59.5619	796.4601	0	0.0644	1.0571	
12764.8	4.6391	873.9035	0	14.4753	827.1864	0	0.0093	1.1075	
12773.1	-84.1994	932.6480	0	-43.8835	856.8892	0	-0.0625	1.1651	
12781.4	-59.9959	978.2126	0	-104.9208	891.5880	0	-0.0805	1.2173	
12789.8	-41.8617	1017.0592	0	-158.4444	934.5103	0	-0.0978	1.2706	
12798.1	371.5044	1022.2510	0	-229.5482	965.0569	0	0.0693	1.2938	
12806.4	-1.0000	-1.0000	4	-292.2716	1000.8337	0	-0.2854	1.3032	
12814.8	-1.0000	-1.0000	4	-220.0907	930.2237	0	-0.2149	1.2112	
12823.1	-303.1141	1162.6903	0	-1.0000	-1.0000	4	-0.2960	1.5139	
12831.5	553.2569	910.0053	2	414.3744	898.4688	2	0.4725	1.1774	
12839.8	-1.0000	-1.0000	4	-407.9464	993.9247	0	-0.3984	1.2942	
12848.1	-1.0000	-1.0000	4	-484.2605	1073.0485	0	-0.4729	1.3972	
12856.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12864.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12873.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12881.4	-1.0000	-1.0000	4	-729.8787	1418.8858	0	-0.7128	1.8475	
12889.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12898.1	-1.0000	-1.0000	4	-731.2056	1420.8276	0	-0.7141	1.8500	
12906.4	-1.0000	-1.0000	4	-715.4938	1394.6279	0	-0.6987	1.8159	
12914.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12923.1	-1.0000	-1.0000	4	-721.0140	1408.8261	0	-0.7041	1.8344	
12931.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12939.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12948.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12956.5	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12964.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12973.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12981.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12989.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
12998.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13006.5	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13014.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13023.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13031.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13039.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13048.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13056.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13064.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13073.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13081.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13089.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13098.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13106.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13114.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13123.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13131.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13139.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13148.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13156.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13164.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13173.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13181.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13189.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13198.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13206.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13214.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13223.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13231.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13239.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13248.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13256.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13264.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13273.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13281.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13289.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13298.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13306.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13314.8	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13323.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13331.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13339.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13348.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13356.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13364.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13373.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13381.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13389.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13398.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13406.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13414.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13423.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13431.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13439.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13448.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13456.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13464.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13473.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13481.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13489.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13498.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13506.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13514.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13523.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13531.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13539.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13548.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13556.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13564.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13573.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13581.4	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13589.6	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13598.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13606.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13614.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13623.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
13631.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
